Cust. ID,Arrival Time,Start Execution,Server ID,Exit System,Waiting Time,Turaround Time
474,4898.35,4898.35,0,4899.32,0,0.969999999999345
475,4898.75,4899.32,0,4901.58,0.569999999999709,2.82999999999993
476,4911.45,4911.45,0,4913.89,0,2.44000000000051
477,4919.05,4919.05,0,4920.2,0,1.14999999999964
478,4928.59,4928.59,0,4928.6,0,0.010000000000218
479,4929.5,4929.5,0,4929.86,0,0.359999999999673
480,4959.75,4959.75,0,4960.71,0,0.960000000000036
481,4970.67,4970.67,0,4972.3,0,1.63000000000011
482,4985.63,4985.63,0,4985.8,0,0.170000000000073
483,4986.19,4986.19,0,4987.22,0,1.03000000000065
484,4990.32,4990.32,0,4991,0,0.680000000000291
485,5025.7,5025.7,0,5026.08,0,0.380000000000109
486,5067.43,5067.43,0,5067.51,0,0.079999999999927
487,5081.02,5081.02,0,5081.2,0,0.179999999999382
488,5089.91,5089.91,0,5091.45,0,1.53999999999996
489,5093.05,5093.05,0,5094.53,0,1.47999999999956
490,5104.07,5104.07,0,5106.92,0,2.85000000000036
491,5109.09,5109.09,0,5110.23,0,1.13999999999942
492,5112.19,5112.19,0,5112.3,0,0.110000000000582
493,5156.56,5156.56,0,5157.8,0,1.23999999999978
494,5169.59,5169.59,0,5171.05,0,1.46000000000004
495,5181.25,5181.25,0,5182.27,0,1.02000000000044
496,5189.6,5189.6,0,5191.86,0,2.25999999999931
497,5198.35,5198.35,0,5199.24,0,0.889999999999418
498,5221.25,5221.25,0,5221.36,0,0.109999999999673
499,5255.68,5255.68,0,5258.44,0,2.75999999999931
500,5257.7,5258.44,0,5260.32,0.739999999999782,2.61999999999989
